timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1720242000000,2961.31,2977.22,2960.78,2970.51,40284.133,1720245599999,119634255.67,66343,21703.472,64443701.89119
1720245600000,2970.51,2997.85,2968.98,2990.25,76076.468,1720249199999,227206533.23,96317,40035.653,119537393.68273
1720249200000,2990.24,3014.82,2988.27,3002.82,95549.709,1720252799999,287272531.88,117493,48200.521,144901996.95395
1720252800000,3002.81,3013.67,2996.37,3000.7,68790.601,1720256399999,206613317.21,82456,36768.075,110461803.43685
1720256400000,3000.69,3005.34,2983.73,3003.1,76808.575,1720259999999,229892820.02,90590,41967.659,125618405.73213
1720260000000,3003.03,3012.96,2997.07,3007.57,56655.516,1720263599999,170188055.85,79327,32699.106,98236493.55089
1720263600000,3007.57,3011.75,3001.88,3004.44,28078.028,1720267199999,84401123.2,58446,11967.142,35976744.35655
1720267200000,3004.45,3008.92,2988.0,3000.41,48296.375,1720270799999,144802257.08,67630,21340.496,63986948.322
1720270800000,3000.43,3021.49,2993.83,3006.24,71807.925,1720274399999,215950773.56,102564,38805.912,116716038.65306
1720274400000,3006.24,3015.68,2994.07,3010.68,60353.196,1720277999999,181310631.54,96389,29149.961,87592872.4451
1720278000000,3010.69,3029.4,3006.04,3018.44,84489.689,1720281599999,255125885.38,116500,47140.415,142356454.27126
1720281600000,3018.44,3064.83,3015.0,3049.64,172321.397,1720285199999,524400812.8,195909,94945.622,288957762.57548
1720285200000,3049.67,3054.46,3038.68,3049.27,55143.924,1720288799999,168029633.85,86289,27167.899,82793619.77555
1720288800000,3049.27,3058.04,3044.0,3053.45,36264.973,1720292399999,110662293.71,59692,16878.603,51508385.58699
1720292400000,3053.45,3062.67,3047.04,3056.87,27589.31,1720295999999,84254649.91,46986,13874.634,42376538.67322
1720296000000,3056.87,3074.98,3054.89,3061.61,58648.271,1720299599999,179731286.44,78168,33231.817,101862817.81282
1720299600000,3061.62,3080.0,3055.66,3055.74,54297.519,1720303199999,166648470.11,76780,28468.219,87401776.72379
