timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1723914000000,2620.21,2627.59,2614.81,2615.39,4400.3724,1723917599999,11531541.07,26548,2086.2842,5467106.508578
1723917600000,2615.4,2618.13,2607.68,2610.86,2938.9732,1723921199999,7679016.74,21430,1516.3401,3961970.511681
1723921200000,2610.86,2616.8,2608.52,2614.94,2482.1179,1723924799999,6483347.64,18319,1099.3581,2871103.520583
1723924800000,2614.95,2618.23,2611.0,2614.6,2099.0106,1723928399999,5488664.12,17753,897.0511,2345647.973078
1723928400000,2614.61,2617.04,2600.0,2607.33,4825.4036,1723931999999,12578582.03,20305,2038.2121,5311736.321432
1723932000000,2607.33,2614.25,2606.88,2608.88,2086.8713,1723935599999,5446597.07,20595,1118.2612,2918797.644706
1723935600000,2608.89,2614.8,2607.31,2614.51,1982.7446,1723939199999,5177439.12,14960,1086.5652,2837115.564201
1723939200000,2614.51,2623.82,2611.0,2616.86,3186.168,1723942799999,8339549.48,25656,1937.5491,5071429.516207
1723942800000,2616.86,2619.8,2605.82,2608.62,3246.6623,1723946399999,8481893.92,23468,1536.9691,4014623.49645
1723946400000,2608.61,2638.22,2605.05,2631.1,8724.8716,1723949999999,22870316.72,41768,5174.429,13568757.411292
1723950000000,2631.1,2638.22,2605.71,2606.6,10037.4979,1723953599999,26311796.25,47604,4689.8533,12297494.849648
1723953600000,2606.61,2608.69,2594.53,2603.07,7828.7875,1723957199999,20370846.25,43329,3915.2029,10189232.508863
1723957200000,2603.07,2610.84,2599.36,2602.97,4116.3463,1723960799999,10724811.85,24747,2119.0161,5521133.326542
1723960800000,2602.97,2608.62,2601.47,2606.58,2879.4008,1723964399999,7503382.25,14539,1432.6228,3733170.098584
1723964400000,2606.58,2608.95,2602.5,2608.06,2830.7198,1723967999999,7377741.41,18987,1395.3346,3636670.022517
1723968000000,2608.05,2619.75,2605.59,2617.48,4262.168,1723971599999,11131946.75,22445,2670.7302,6975364.712291
1723971600000,2617.49,2669.49,2615.89,2645.22,21596.8477,1723975199999,57018803.53,67710,14040.2155,37053779.766164
1723975200000,2645.22,2665.0,2644.3,2644.3,13531.8697,1723978799999,35931790.99,54131,6501.0153,17262493.111235
1723978800000,2644.31,2652.64,2642.36,2649.4,7518.4473,1723982399999,19908595.8,31399,4118.2113,10905080.657214
1723982400000,2649.4,2689.16,2643.06,2666.81,16315.2799,1723985999999,43480868.67,59799,9799.5282,26122082.343634
1723986000000,2666.8,2684.0,2661.42,2661.61,8162.2645,1723989599999,21822459.34,41594,4101.3171,10966001.547558
1723989600000,2661.61,2670.9,2657.07,2664.01,7515.6817,1723993199999,20026248.27,34746,3611.0074,9623170.487442
1723993200000,2664.01,2673.95,2659.52,2672.2,5255.0643,1723996799999,14015073.35,32646,2127.9052,5675728.373529
1723996800000,2672.2,2678.38,2667.0,2668.88,4997.9173,1724000399999,13356129.68,26044,2375.3248,6347273.557417
1724000400000,2668.89,2670.8,2643.75,2650.77,7414.2561,1724003999999,19676158.01,46395,3380.3994,8969395.286273
1724004000000,2650.77,2661.02,2647.28,2660.21,3239.0844,1724007599999,8599770.92,25591,1867.3578,4958503.713258
1724007600000,2660.2,2670.0,2658.0,2667.9,3839.612,1724011199999,10235400.66,20596,2017.2285,5378426.337792
1724011200000,2667.99,2670.0,2663.33,2665.7,2628.6271,1724014799999,7013625.26,17533,1625.3707,4337265.764895
1724014800000,2665.7,2665.7,2637.65,2643.49,4972.5775,1724018399999,13183030.05,22727,2012.6134,5336398.585607
1724018400000,2643.49,2658.11,2642.75,2646.59,5107.6753,1724021999999,13541447.11,28570,2772.1521,7348785.985679
1724022000000,2646.59,2648.7,2610.05,2612.15,14866.2315,1724025599999,39054137.62,64360,6993.6334,18376891.454533
1724025600000,2612.15,2627.5,2603.53,2612.23,12847.3155,1724029199999,33586784.52,72039,6168.7436,16128684.410165
1724029200000,2612.23,2639.54,2610.8,2631.2,11613.834,1724032799999,30501499.36,56231,7076.2565,18583953.727855
1724032800000,2631.2,2643.89,2627.0,2639.43,7212.1146,1724036399999,18998086.21,36031,3691.3926,9725977.021215
1724036400000,2639.44,2647.42,2635.88,2644.41,7767.2312,1724039999999,20516837.79,37574,5005.8079,13222973.963968
1724040000000,2644.41,2648.08,2631.36,2636.29,6124.3652,1724043599999,16156028.1,29793,3088.2399,8148573.319954
1724043600000,2636.29,2638.21,2620.11,2625.5,7751.3764,1724047199999,20372106.05,32335,3706.6703,9738960.598903
1724047200000,2625.5,2632.84,2619.04,2625.63,5223.4059,1724050799999,13713629.04,30895,2839.3634,7456238.560185
1724050800000,2625.64,2632.28,2612.0,2614.31,6223.0466,1724054399999,16298264.27,35575,3035.1337,7949028.214667
1724054400000,2614.31,2622.26,2610.6,2615.26,5085.9046,1724057999999,13311098.99,28058,2605.5793,6819221.35542
1724058000000,2615.26,2622.07,2565.84,2579.9,21850.4323,1724061599999,56614944.6,85873,8311.1343,21542702.202935
1724061600000,2579.91,2585.7,2568.0,2576.81,12978.9753,1724065199999,33455143.78,64892,6227.1011,16053275.694564
1724065200000,2576.81,2592.2,2570.4,2587.9,7411.8342,1724068799999,19108178.35,42170,3747.3795,9662912.32327
1724068800000,2587.91,2593.6,2579.54,2585.6,7782.7897,1724072399999,20130618.0,39038,4433.8541,11468326.861841
1724072400000,2585.78,2604.67,2563.58,2569.96,15669.6421,1724075999999,40520497.15,78442,8032.277,20776957.713236
1724076000000,2570.0,2585.25,2566.8,2584.63,12099.5852,1724079599999,31154697.82,73281,5421.3538,13960317.477644
1724079600000,2584.71,2592.36,2578.48,2584.53,10341.9754,1724083199999,26736085.71,53219,5146.9834,13307850.721588
1724083200000,2584.54,2589.4,2574.28,2584.99,11476.8777,1724086799999,29631190.75,47227,5743.1101,14831497.378399
1724086800000,2584.99,2629.96,2577.84,2606.86,19997.769,1724090399999,52142219.59,94354,10764.6925,28068165.512271
1724090400000,2606.87,2616.42,2590.63,2608.6,7629.6119,1724093999999,19859264.11,52247,3974.785,10347910.294291
1724094000000,2608.59,2612.72,2601.66,2606.63,5298.8336,1724097599999,13813049.75,36508,2478.8087,6461880.669275
1724097600000,2606.63,2626.19,2604.32,2615.84,5881.1243,1724101199999,15383180.2,37250,2868.6515,7503074.133817
1724101200000,2615.84,2625.35,2613.01,2615.39,4891.7969,1724104799999,12811290.1,26367,2195.2869,5749042.644168
1724104800000,2615.4,2627.2,2615.4,2622.79,3841.2321,1724108399999,10068492.25,25789,1685.4913,4418105.151329
1724108400000,2622.8,2641.15,2616.42,2636.36,7866.0599,1724111999999,20695085.94,40845,4438.4311,11680658.014042
1724112000000,2636.36,2670.51,2619.06,2659.4,20701.7256,1724115599999,54882338.32,101576,10266.6411,27225325.802407
1724115600000,2659.39,2677.0,2649.01,2651.61,11386.4726,1724119199999,30291065.8,61564,5978.3697,15911586.719743
1724119200000,2651.61,2656.0,2644.68,2654.27,6484.0269,1724122799999,17185181.1,31606,3786.0008,10034754.407879
1724122800000,2654.28,2662.37,2651.12,2661.99,5446.9238,1724126399999,14474900.34,27351,3118.319,8287064.177031
1724126400000,2662.0,2671.0,2657.63,2664.51,11897.2932,1724129999999,31708298.22,47127,7040.4349,18765835.732078
1724130000000,2664.51,2695.0,2664.48,2684.01,19720.8876,1724133599999,52915008.75,91505,11461.9425,30746900.719686
1724133600000,2684.01,2685.44,2672.6,2675.97,8968.0457,1724137199999,24023014.61,36638,4374.4434,11718289.990052
1724137200000,2675.98,2678.16,2669.32,2674.81,5311.6327,1724140799999,14200345.63,32662,2482.3751,6636623.371834
1724140800000,2674.81,2676.4,2657.4,2661.2,7243.224,1724144399999,19303627.25,39020,3058.4061,8150526.342293
1724144400000,2661.2,2666.36,2656.14,2660.48,5718.8747,1724147999999,15226104.48,28473,3058.5407,8142943.365373
1724148000000,2660.48,2663.25,2653.0,2656.14,4975.546,1724151599999,13227178.17,25674,2803.6374,7454480.700866
1724151600000,2656.14,2657.7,2639.4,2642.45,10470.5456,1724155199999,27718994.21,43119,4573.723,12111356.021336
1724155200000,2642.46,2655.78,2640.53,2646.32,8021.8175,1724158799999,21251957.1,33115,4548.4468,12049640.611308
1724158800000,2646.32,2651.05,2625.0,2645.61,19645.7192,1724162399999,51851725.6,77543,10138.3844,26766308.307072
1724162400000,2645.61,2646.54,2582.78,2585.41,31281.7478,1724165999999,81579132.15,142374,14024.3542,36581172.951261
1724166000000,2585.42,2586.3,2555.0,2574.99,36238.4565,1724169599999,93195580.92,141860,16946.8553,43582988.96434
1724169600000,2575.0,2583.0,2565.8,2574.59,13244.319,1724173199999,34099433.89,63998,6435.7273,16574491.168106
1724173200000,2574.59,2593.4,2570.0,2589.81,7702.3624,1724176799999,19876829.26,42348,4501.0237,11617687.434165
1724176800000,2589.81,2602.97,2585.02,2590.19,12008.5493,1724180399999,31155182.85,52246,6263.0634,16249443.844151
1724180400000,2590.2,2606.7,2588.81,2601.94,6887.7099,1724183999999,17902526.9,37685,3186.2518,8282134.259073
1724184000000,2601.94,2609.93,2588.8,2589.6,6852.0022,1724187599999,17807341.48,37418,2686.1812,6982742.377542
1724187600000,2589.59,2591.2,2565.23,2584.37,12143.8401,1724191199999,31325505.28,50036,5083.3366,13112611.22188
1724191200000,2584.36,2593.42,2583.65,2586.99,4034.4086,1724194799999,10440971.15,28862,1895.5181,4905885.442549
1724194800000,2586.98,2588.19,2572.0,2572.82,4929.7442,1724198399999,12718814.13,29549,1887.9368,4871954.044104
1724198400000,2572.81,2585.6,2572.3,2576.69,8168.7486,1724201999999,21071582.34,34757,3949.4935,10186566.832344
1724202000000,2576.68,2584.8,2557.0,2584.79,10865.511,1724205599999,27932129.58,50989,4220.4686,10853690.994636
1724205600000,2584.79,2598.2,2582.85,2590.66,6907.9038,1724209199999,17901067.92,35376,4117.7376,10671706.318881
1724209200000,2590.66,2594.36,2586.4,2591.5,3830.2871,1724212799999,9922237.74,22205,1972.7519,5110552.808214
1724212800000,2591.51,2594.04,2588.31,2592.18,5384.6932,1724216399999,13952224.08,20554,3515.5064,9108947.526576
1724216400000,2592.18,2596.0,2591.0,2592.75,3179.1473,1724219999999,8244929.48,20252,1374.7545,3565315.206148
1724220000000,2592.74,2605.34,2592.3,2600.64,5640.5211,1724223599999,14664292.69,34404,3291.0306,8556416.526225
1724223600000,2600.63,2606.6,2595.21,2600.72,6667.6006,1724227199999,17340755.46,37983,3406.5638,8859633.223083
1724227200000,2600.73,2607.87,2578.6,2584.84,8876.6936,1724230799999,22995676.91,57355,3649.3118,9457181.815759
1724230800000,2584.85,2586.88,2567.35,2581.28,7429.8723,1724234399999,19141771.94,46739,3266.91,8416768.234506
1724234400000,2581.28,2589.52,2578.64,2588.55,4678.0529,1724237999999,12086130.62,26199,2294.8787,5929361.439087
1724238000000,2588.56,2591.89,2576.73,2577.6,5009.5727,1724241599999,12945814.54,32697,2207.3049,5705609.829597
1724241600000,2577.61,2583.0,2571.0,2577.92,7570.4192,1724245199999,19513760.58,40807,3479.8757,8970367.982686
1724245200000,2577.92,2600.86,2536.22,2594.2,27748.9478,1724248799999,71158928.9,126411,13425.2761,34451502.406196
1724248800000,2594.19,2618.0,2577.64,2590.32,36530.5985,1724252399999,94970720.44,216360,19041.6849,49511040.625304
1724252400000,2590.32,2610.58,2585.91,2601.89,10596.4711,1724255999999,27568071.17,87266,5923.2678,15409282.897962
1724256000000,2601.88,2614.63,2592.58,2608.23,9667.2539,1724259599999,25150571.05,67589,4395.6378,11439047.586768
1724259600000,2608.23,2630.0,2600.68,2626.0,9917.9407,1724263199999,25992954.22,74381,5421.4656,14208078.426857
1724263200000,2626.0,2645.03,2621.88,2638.86,14323.6095,1724266799999,37724161.4,93659,6370.2389,16781524.866905
1724266800000,2638.87,2650.0,2627.45,2646.43,14518.4252,1724270399999,38340519.7,96642,7414.4611,19581644.546985
1724270400000,2646.42,2663.74,2626.08,2630.58,18904.805,1724273999999,50033035.58,90608,9317.5466,24667231.831429
1724274000000,2630.59,2647.43,2623.52,2637.33,7481.1269,1724277599999,19723577.21,40608,4079.6209,10756067.300337
1724277600000,2637.33,2641.8,2629.87,2630.77,5230.772,1724281199999,13785433.03,33761,2740.5501,7222093.063378
1724281200000,2630.78,2633.9,2619.77,2630.71,6157.6478,1724284799999,16177823.27,32819,3013.6459,7919074.616865
1724284800000,2630.71,2640.25,2627.58,2628.6,8912.3982,1724288399999,23489637.66,40665,3564.44,9390370.685588
1724288400000,2628.6,2631.2,2622.37,2628.0,5613.4265,1724291999999,14748147.08,32515,2920.9253,7674222.870079
1724292000000,2628.01,2628.2,2584.2,2602.99,14125.882,1724295599999,36792728.24,77680,6613.1248,17230341.32307
1724295600000,2602.99,2617.96,2598.06,2616.59,9203.394,1724299199999,24010389.41,48074,5209.5688,13592422.829475
1724299200000,2616.6,2626.6,2613.75,2626.38,6356.8763,1724302799999,16650226.91,35904,3807.4615,9973975.618732
1724302800000,2626.39,2626.39,2616.01,2619.78,3791.3202,1724306399999,9938135.98,25961,1946.5251,5102498.849191
1724306400000,2619.78,2629.73,2618.24,2627.28,4019.5896,1724309999999,10551634.75,25846,2339.1646,6140745.024256
1724310000000,2627.29,2642.33,2626.24,2636.29,6105.1996,1724313599999,16071621.36,34799,3526.1433,9282229.165346
1724313600000,2636.3,2641.1,2629.0,2634.21,6577.9735,1724317199999,17336589.7,33621,2977.5464,7848269.908303
1724317200000,2634.21,2636.61,2624.0,2624.0,7396.709,1724320799999,19445699.0,33190,3911.9668,10284427.092774
1724320800000,2624.01,2644.49,2619.6,2640.79,9279.7182,1724324399999,24440350.42,41767,5936.3584,15642606.276718
1724324400000,2640.79,2643.94,2632.01,2641.91,9670.7137,1724327999999,25521386.48,40543,3877.5586,10230517.333325
1724328000000,2641.9,2644.69,2621.96,2625.19,10114.2558,1724331599999,26620343.38,56572,4026.0537,10597438.583311
1724331600000,2625.2,2630.0,2610.0,2620.43,15354.1834,1724335199999,40248839.59,84263,6409.2543,16797370.591231
1724335200000,2620.44,2621.19,2599.6,2601.6,19544.7537,1724338799999,50995508.53,86997,8864.4105,23130715.642917
1724338800000,2601.59,2613.01,2590.5,2599.4,15162.2599,1724342399999,39434413.27,81647,8041.8252,20913225.011624
1724342400000,2599.41,2616.55,2597.4,2605.69,8302.5378,1724345999999,21643537.43,55853,4746.5009,12373414.270905
1724346000000,2605.69,2614.23,2601.2,2603.8,6232.5881,1724349599999,16255441.11,45483,3356.2939,8754342.54359
1724349600000,2603.79,2619.23,2601.37,2606.61,7719.0723,1724353199999,20165212.23,44831,3582.4543,9358566.969962
1724353200000,2606.61,2610.9,2598.89,2606.6,5596.6508,1724356799999,14581265.58,36847,2329.0595,6068586.103218
1724356800000,2606.61,2627.06,2606.47,2624.79,9604.3229,1724360399999,25122879.8,36660,5574.8574,14583341.864481
1724360400000,2624.78,2626.61,2615.91,2623.61,5017.0612,1724363999999,13156621.59,21076,2565.947,6728615.840196
1724364000000,2623.61,2626.06,2619.3,2624.36,2888.0188,1724367599999,7576170.27,24696,1343.0775,3523361.849133
1724367600000,2624.36,2624.83,2618.03,2622.88,2474.2141,1724371199999,6488577.32,18705,1175.2882,3082133.283812
1724371200000,2622.89,2652.95,2621.4,2638.51,13013.3868,1724374799999,34346053.76,63188,8037.5218,21212950.946486
1724374800000,2638.51,2643.2,2631.94,2638.41,7366.8582,1724378399999,19442128.85,35510,4015.1983,10597290.416671
1724378400000,2638.41,2642.16,2631.97,2634.22,4367.9297,1724381999999,11524103.02,21100,2213.8604,5841533.798981
1724382000000,2634.21,2639.13,2633.21,2635.72,4424.7846,1724385599999,11663100.19,20916,2472.954,6518193.36963
1724385600000,2635.71,2640.0,2634.41,2638.54,3707.9696,1724389199999,9780341.93,17312,2160.7803,5699397.106065
1724389200000,2638.54,2677.5,2638.53,2674.69,27088.6392,1724392799999,72129088.45,77241,15927.5341,42398637.779832
1724392800000,2674.7,2689.0,2670.71,2682.07,24749.3906,1724396399999,66344569.27,72220,15640.3887,41936242.254942
1724396400000,2682.06,2684.69,2666.61,2669.23,7843.3551,1724399999999,20976645.84,33144,3088.7268,8263810.289588
1724400000000,2669.24,2676.5,2666.06,2674.6,6619.0993,1724403599999,17685002.44,29333,3121.411,8341199.134657
1724403600000,2674.6,2681.0,2662.61,2666.85,17644.6137,1724407199999,47178551.1,44636,9157.5971,24489261.948032
1724407200000,2666.85,2672.28,2665.0,2665.81,4475.43,1724410799999,11944693.44,24619,1797.7101,4798106.481305
1724410800000,2665.81,2667.38,2650.99,2653.27,13137.1892,1724414399999,34894749.06,48290,4610.5157,12248774.786611
1724414400000,2653.27,2669.44,2652.9,2668.97,6151.043,1724417999999,16368715.59,36252,3166.9135,8428466.393119
1724418000000,2668.97,2668.98,2646.82,2659.76,8822.9445,1724421599999,23438680.93,51794,3609.0031,9587425.803998
1724421600000,2659.76,2699.0,2632.83,2650.25,58720.4664,1724425199999,156725115.98,286573,29044.0016,77589039.347949
1724425200000,2650.25,2679.97,2647.2,2671.09,17801.9929,1724428799999,47439414.81,114058,9402.0071,25052428.005611
1724428800000,2671.09,2680.4,2663.0,2678.78,10866.4514,1724432399999,29031137.34,65630,4967.8643,13273229.73964
1724432400000,2678.79,2731.35,2670.32,2727.0,41109.6216,1724435999999,111249200.53,164888,22982.6176,62238686.534766
1724436000000,2726.99,2740.27,2712.21,2725.26,36862.5466,1724439599999,100485841.91,158042,16710.6329,45564911.685646
1724439600000,2725.26,2750.0,2719.68,2746.54,16121.4186,1724443199999,44162833.09,82783,9141.0947,25044166.566577
1724443200000,2746.55,2762.4,2745.55,2752.96,13930.3767,1724446799999,38340637.91,58309,9162.0363,25214470.836358
1724446800000,2752.97,2782.0,2752.66,2772.9,20065.7603,1724450399999,55545408.68,71963,11401.6187,31564608.128723
1724450400000,2772.9,2799.13,2723.55,2759.86,26330.8956,1724453999999,73088244.85,117132,13736.2596,38150719.077571
1724454000000,2759.87,2769.32,2756.21,2762.48,10564.2811,1724457599999,29204774.05,52753,4727.2596,13067466.705733
1724457600000,2762.49,2769.6,2752.2,2757.93,8638.2855,1724461199999,23843980.79,50144,4240.5597,11706669.35082
1724461200000,2757.93,2758.22,2742.47,2753.13,8834.7931,1724464799999,24292621.22,47463,4326.4448,11895797.696333
1724464800000,2753.13,2761.37,2750.01,2754.06,6162.3121,1724468399999,16972770.81,29360,2998.0858,8259167.476889
1724468400000,2754.06,2755.0,2743.0,2746.6,13505.7481,1724471999999,37109476.51,43796,4435.7533,12188696.360039
1724472000000,2746.59,2750.88,2743.91,2746.18,7064.4449,1724475599999,19409011.46,30628,3121.8024,8576636.297435
1724475600000,2746.18,2755.8,2739.4,2755.79,6504.7257,1724479199999,17886004.28,33034,3356.3598,9231034.978069
1724479200000,2755.79,2765.3,2753.24,2755.51,6543.7755,1724482799999,18049966.23,32879,3859.0012,10645266.13998
1724482800000,2755.51,2763.62,2755.2,2758.48,18180.8777,1724486399999,50169896.72,41046,10364.0102,28597564.869612
1724486400000,2758.48,2779.12,2754.82,2776.0,8075.1927,1724489999999,22337868.91,37689,4674.7807,12931826.016911
1724490000000,2776.01,2786.29,2767.06,2774.56,8593.2839,1724493599999,23834207.78,38024,4302.749,11936536.468938
1724493600000,2774.56,2778.19,2764.12,2768.13,6578.3781,1724497199999,18238468.87,36704,2999.4948,8316965.952346
1724497200000,2768.12,2771.3,2755.98,2756.31,5893.2309,1724500799999,16291286.43,35623,2486.7836,6875352.273136
1724500800000,2756.3,2764.58,2752.2,2756.85,7408.6073,1724504399999,20438907.68,39830,3165.6036,8734032.588204
1724504400000,2756.84,2764.17,2752.13,2758.68,6580.0784,1724507999999,18148542.02,34732,3507.8339,9675081.029989
1724508000000,2758.74,2763.6,2751.36,2759.56,8515.6655,1724511599999,23480175.71,34303,4405.03,12146444.729479
1724511600000,2759.55,2763.78,2754.24,2761.07,5872.4766,1724515199999,16205143.13,32637,2280.3886,6293172.69841
1724515200000,2761.06,2820.0,2760.28,2813.94,37173.8884,1724518799999,104073220.19,132394,22375.8248,62623378.441598
1724518800000,2813.93,2813.93,2776.74,2783.4,19492.8356,1724522399999,54552187.51,73966,7779.872,21772769.517352
1724522400000,2783.4,2801.76,2771.25,2783.68,18110.1695,1724525999999,50465362.84,62420,9555.9172,26628477.946549
1724526000000,2783.68,2800.54,2782.9,2793.01,8309.838,1724529599999,23225796.88,31164,4424.4844,12367197.263315
1724529600000,2793.01,2807.61,2789.33,2791.13,8844.8485,1724533199999,24751936.53,35602,4220.2629,11811220.68644
1724533200000,2791.13,2791.97,2731.26,2739.21,19373.9149,1724536799999,53469413.39,94922,6937.9629,19151008.859071
1724536800000,2739.1,2760.89,2736.74,2751.8,12929.7361,1724540399999,35580744.17,73845,6769.1427,18628127.450923
1724540400000,2751.8,2770.63,2751.61,2768.0,6355.8371,1724543999999,17543491.08,31667,3498.3008,9658048.979816
1724544000000,2768.01,2782.73,2753.74,2758.19,10158.2586,1724547599999,28124329.49,67537,4694.4736,13003770.713817
1724547600000,2758.18,2771.0,2748.9,2759.14,13097.7554,1724551199999,36157518.84,106335,6533.4946,18038421.239397
1724551200000,2759.13,2766.65,2756.54,2764.21,3682.2758,1724554799999,10170499.77,37282,1740.2618,4806793.356075
1724554800000,2764.22,2765.69,2755.66,2764.53,5370.8026,1724558399999,14825707.5,39388,2744.5019,7575296.044655
1724558400000,2764.52,2768.21,2755.52,2767.0,4206.0437,1724561999999,11619586.2,36121,2114.1093,5840797.687184
1724562000000,2767.0,2770.29,2761.0,2763.39,3093.6593,1724565599999,8556006.39,25017,1502.3147,4155468.96393
1724565600000,2763.39,2764.07,2752.4,2754.66,5062.6638,1724569199999,13962109.39,36856,2160.8934,5959689.862468
1724569200000,2754.66,2755.91,2733.21,2743.4,13096.3788,1724572799999,35930570.4,87913,6221.2587,17072113.885099
1724572800000,2743.39,2754.2,2737.23,2751.4,6728.4773,1724576399999,18493062.96,42950,3473.6777,9546965.105328
1724576400000,2751.39,2757.8,2745.0,2755.61,7151.0542,1724579999999,19668322.27,36224,3104.1984,8539609.512879
1724580000000,2755.6,2761.5,2750.0,2753.21,6271.9218,1724583599999,17279456.91,34106,2768.4268,7630170.812258
1724583600000,2753.21,2759.87,2750.44,2750.99,3764.391,1724587199999,10374314.63,27998,1527.6541,4210068.777484
1724587200000,2751.0,2754.16,2746.0,2753.07,4061.3374,1724590799999,11170338.93,24160,1459.1575,4013296.295293
1724590800000,2753.06,2768.71,2749.82,2763.83,7835.3103,1724594399999,21633979.05,45297,4724.0266,13042031.492846
1724594400000,2763.84,2772.9,2760.49,2765.09,4955.0194,1724597999999,13708385.19,39756,2799.7562,7745835.300895
1724598000000,2765.1,2771.88,2760.0,2763.81,4384.5403,1724601599999,12122371.95,35340,1954.774,5405605.328631
1724601600000,2763.81,2770.7,2760.15,2763.68,4898.7443,1724605199999,13543883.1,35985,2366.8346,6544533.124011
1724605200000,2763.68,2773.8,2762.46,2771.7,3423.3207,1724608799999,9477804.54,33712,2131.7092,5902009.486259
1724608800000,2771.71,2772.55,2760.88,2764.16,3856.8402,1724612399999,10673171.54,27147,1695.5938,4692106.682444
1724612400000,2764.15,2766.83,2762.55,2766.3,1559.0109,1724615999999,4310062.62,17510,859.0269,2374856.23277
1724616000000,2766.3,2772.91,2765.0,2770.08,2830.628,1724619599999,7838161.39,20917,1361.9676,3771082.431336
1724619600000,2770.09,2792.28,2769.51,2779.11,11414.8931,1724623199999,31782047.22,53734,5758.2125,16025597.648328
1724623200000,2779.12,2787.94,2765.67,2771.04,7507.8444,1724626799999,20841021.75,57912,4329.0108,12019738.6033
1724626800000,2771.03,2779.76,2739.77,2746.13,16116.0639,1724630399999,44470687.29,78788,7968.4143,21994435.4285
1724630400000,2746.12,2762.0,2742.81,2753.41,5828.4717,1724633999999,16040383.81,67858,2730.2437,7515606.572423
1724634000000,2753.41,2757.02,2739.51,2745.6,5222.2939,1724637599999,14358209.26,47828,2808.6778,7724101.345872
1724637600000,2745.59,2748.39,2718.14,2741.6,12670.7506,1724641199999,34660537.7,72639,5681.6884,15549242.337299
1724641200000,2741.56,2745.54,2738.97,2744.34,6019.8283,1724644799999,16509802.55,60602,2759.8459,7568948.324558
1724644800000,2744.35,2752.2,2742.39,2751.35,4193.6773,1724648399999,11522933.89,28605,2100.6783,5772089.364119
1724648400000,2751.34,2751.44,2740.62,2743.62,4439.7446,1724651999999,12195098.06,27754,1720.9094,4726966.39392
1724652000000,2743.62,2746.82,2733.26,2737.87,5892.1546,1724655599999,16140902.81,46065,2468.1192,6761470.006892
1724655600000,2737.87,2742.53,2728.54,2733.13,6052.009,1724659199999,16558684.63,37407,2239.3509,6128258.789047
1724659200000,2733.13,2743.0,2731.61,2736.4,5176.2596,1724662799999,14169884.16,40240,2577.626,7055483.062183
1724662800000,2736.4,2740.44,2710.01,2739.93,10737.7611,1724666399999,29287535.83,71828,5274.0746,14389830.132636
1724666400000,2739.93,2749.12,2736.78,2737.19,6721.2915,1724669999999,18434991.62,45241,3330.817,9136346.431012
1724670000000,2737.2,2746.34,2735.0,2737.35,4745.1101,1724673599999,13007039.88,38085,1992.0305,5460622.549613
1724673600000,2737.34,2742.47,2718.41,2725.93,8989.1745,1724677199999,24549625.19,62008,3597.6147,9825922.268826
1724677200000,2725.93,2737.5,2715.19,2728.0,13666.1279,1724680799999,37282523.26,101182,6277.6768,17124124.612304
1724680800000,2728.02,2731.2,2704.36,2725.6,14555.7107,1724684399999,39528547.6,130935,6802.823,18478697.851866
1724684400000,2725.6,2729.84,2701.43,2721.69,17950.1345,1724687999999,48776034.61,85675,10314.3159,28031567.202706
1724688000000,2721.69,2732.08,2716.08,2726.29,11811.5839,1724691599999,32169079.95,64376,8571.8483,23345391.601144
1724691600000,2726.28,2730.32,2688.47,2694.89,20255.8534,1724695199999,54843619.47,99462,8654.1008,23442043.08182
1724695200000,2694.88,2704.42,2675.52,2697.77,15915.3119,1724698799999,42817373.43,104841,8381.7475,22554566.74858
1724698800000,2697.77,2700.71,2677.9,2680.83,6893.2921,1724702399999,18544339.66,61843,3224.6128,8675398.441322
1724702400000,2680.84,2693.23,2671.59,2688.5,8147.1364,1724705999999,21849163.89,51861,4078.6372,10939019.723349
1724706000000,2688.5,2688.8,2666.66,2685.54,7684.0063,1724709599999,20577232.03,45361,3712.2571,9941097.477347
1724709600000,2685.54,2691.47,2683.23,2686.6,4833.1737,1724713199999,12988282.64,35887,2021.6491,5433608.481045
1724713200000,2686.61,2692.93,2678.73,2680.49,3307.2671,1724716799999,8883830.54,26250,1396.8798,3752904.190518
1724716800000,2680.49,2693.79,2673.83,2677.58,5741.0899,1724720399999,15406429.74,47707,2869.9879,7702604.715006
1724720400000,2677.58,2693.79,2676.54,2680.0,6529.8183,1724723999999,17539293.83,40663,3107.7348,8346170.963445
1724724000000,2680.0,2689.69,2671.79,2676.91,5779.7267,1724727599999,15494809.1,37125,2822.9393,7569031.16928
1724727600000,2676.91,2686.2,2667.12,2685.27,6171.4932,1724731199999,16523040.65,35342,2889.1284,7736701.059639
1724731200000,2685.26,2689.42,2680.3,2686.47,10940.7691,1724734799999,29383739.13,37652,3515.2564,9440491.755499
1724734800000,2686.47,2699.98,2686.47,2696.84,12226.0205,1724738399999,32945575.86,35408,5036.6985,13574495.043913
1724738400000,2696.84,2698.72,2673.6,2678.88,7558.5963,1724741999999,20294405.38,46258,2853.6323,7661012.137975
1724742000000,2678.88,2692.57,2678.6,2687.9,4820.4503,1724745599999,12949388.08,33678,2425.1145,6514882.514348
1724745600000,2687.9,2692.07,2675.0,2685.04,4476.5098,1724749199999,12002503.44,35861,2287.498,6134057.122441
1724749200000,2685.05,2688.78,2668.78,2674.1,7849.6312,1724752799999,21043287.04,40898,3178.5665,8520530.417652
